Transaction_ID,Timestamp,Sender_Name,Sender_UPI_ID,Sender_Account_Age_Days,Receiver_Name,Receiver_UPI_ID,Amount_INR,Device_ID,Location,Transaction_Type,Status,Is_Fraud,Fraud_Type
8090e230-83bc-4bb3-a35f-f418356afa95,2024-06-14 13:53:58,Vedika Handa,2388854268@okaxis,1310,Lipika Ramanathan,6361225622@okaxis,1060.41,DEV95720,Kolkata,P2M,SUCCESS,0,none
9dbc05fc-4615-49e7-89d5-c39b262fe895,2024-06-14 13:56:44,Nidhi Kohli,6561543484@oksbi,421,Amara Rana,1463884781@okaxis,483.98,DEV66387,Lucknow,P2M,SUCCESS,0,none
170102f3-e0b3-4a96-aec3-f916907056db,2024-06-14 14:18:54,Chandresh De,6505350387@okaxis,499,Isaiah Bhagat,9292914000@okpaytm,2142.54,DEV53741,Lucknow,P2M,SUCCESS,0,none
cc2d3447-3e51-43bd-9ab1-1add795c30b7,2024-06-14 14:32:33,Lakshmi Ram,3459034771@ybl,858,Qadim Narayanan,4213853162@okpaytm,1208.31,DEV23114,Ahmedabad,P2P,SUCCESS,0,none
6aefb1cc-7384-49bf-8819-532d4828bc69,2024-06-14 14:38:24,Ganga Murthy,2463320861@okaxis,482,Vyanjana Som,5208760580@oksbi,2211.49,DEV72616,Hyderabad,P2P,SUCCESS,0,none
ab3c0b25-0fb5-40b3-8539-3c2b3ab603d1,2024-06-14 14:51:09,Jeremiah Sura,3442183999@okhdfcbank,661,Kabir Soman,8507497883@okaxis,843.47,DEV41417,Mumbai,P2M,SUCCESS,0,none
84f0ccc6-0d43-410d-a063-e47b0a1fa1a4,2024-06-14 15:14:10,Anthony Majumdar,5603945749@okicici,648,Jagat Karpe,8302711705@okhdfcbank,1310.34,DEV35652,Ahmedabad,P2M,SUCCESS,0,none
cb44a93d-8b69-4cbf-b2ff-db3821cc00ef,2024-06-14 15:15:34,Chakradhar Dasgupta,1527259496@ybl,1155,Isaac Patil,4645120421@okicici,866.74,DEV75419,Kolkata,P2M,SUCCESS,0,none
50ae5557-b8d4-49be-ba37-13ea064b3c4f,2024-06-14 15:21:31,Vritti Dube,9317962158@okpaytm,48,Gaurang Sarkar,4579265601@okhdfcbank,829.07,DEV21703,Chennai,P2P,SUCCESS,0,none
8adf8f2f-fd61-4598-8e60-b1579e48b43e,2024-06-14 15:56:39,Aadhya Andra,3109688769@okaxis,1866,Sanaya Prasad,7597520265@oksbi,2997.5,DEV55436,Bengaluru,P2P,SUCCESS,0,none
79ca8c75-c568-43d1-bae2-14b564ba489a,2024-06-14 16:56:17,Upadhriti Wadhwa,1983297492@okaxis,2120,Yasti Solanki,9895649328@okicici,1072.12,DEV19287,Chennai,P2P,SUCCESS,0,none
62a43e55-02bb-4238-8453-038b85f966d5,2024-06-14 16:59:51,Nikita Chander,2878930355@okicici,124,Daksha Mangat,1348697524@okicici,440.48,DEV55820,Ahmedabad,P2P,FAILED,0,none
ed4acb14-5158-4fe8-bb94-a2efb0b24ff0,2024-06-14 17:01:07,Rachita Subramanian,8593500258@okaxis,2019,Thomas Gour,3774732090@okybl,1753.16,DEV42858,Delhi,P2M,SUCCESS,0,none
7066ec5a-9bc3-4261-a371-76dccb1834ee,2024-06-14 17:03:58,Ayush Banerjee,9718859146@okaxis,1818,Omaja Subramanian,2114703737@oksbi,1943.52,DEV48086,Bengaluru,P2M,SUCCESS,0,none
d2378063-d732-4c95-be2a-30950240192b,2024-06-14 17:05:32,Indira Misra,4102872611@okhdfcbank,1938,Benjamin Sengupta,5625411308@okicici,5352.01,DEV19807,Pune,P2M,SUCCESS,0,none
1a8ef967-8cac-4e0d-b401-3fd395f94912,2024-06-14 17:27:08,Bhavna Dugar,8358867651@okaxis,1438,Adweta Raj,7299922974@okybl,2504.01,DEV97535,Chennai,P2M,SUCCESS,0,none
1ac13887-27f4-4982-8f13-3cc0c9ab0cb4,2024-06-14 17:31:49,Mugdha Shan,2990510491@okaxis,1090,Radhika Dugar,1405126228@okpaytm,798.96,DEV30188,Mumbai,P2M,SUCCESS,0,none
31a8a7d6-c0ee-4bc7-a4d8-def753c8761c,2024-06-14 17:40:01,Chakrika Jani,5786617777@okicici,1350,Chandani Soman,5899025962@okpaytm,705.17,DEV80571,Mumbai,P2P,SUCCESS,0,none
5742afad-1a80-47a5-b0c1-e720e80cca3a,2024-06-14 17:46:09,Triveni Pal,5334930042@okhdfcbank,2146,Aarav Bava,8587031776@okhdfcbank,707.99,DEV96832,Delhi,P2M,SUCCESS,0,none
f5eed798-1770-4935-bf68-b9dc7522cf26,2024-06-14 18:04:13,Tarak Kaul,4031281545@oksbi,1346,David Devi,2864876473@okaxis,255.64,DEV83516,Pune,P2P,SUCCESS,0,none
1813295d-e737-4227-81a3-530e09a7908d,2024-06-14 18:12:16,Ryan Chatterjee,8993998614@ybl,1783,Bhanumati Sur,3128675098@okybl,526.62,DEV40833,Mumbai,P2P,SUCCESS,0,none
8335fa76-6ed4-4ca4-9864-9af2a7c847d4,2024-06-14 18:13:49,Udant Mannan,5319901125@okaxis,1345,Ekiya Bhargava,2298447203@okaxis,312.85,DEV69388,Lucknow,P2P,SUCCESS,0,none
98f3323b-0e44-4654-8231-64ea2729b3f2,2024-06-14 18:15:09,Yoshita Trivedi,1619668903@okicici,1815,Nikita Rama,9813697315@okpaytm,6400.85,DEV45985,Pune,P2M,SUCCESS,0,none
7aaadeb1-f1f8-4d30-aa62-1544bdcf2eb2,2024-06-14 18:19:57,Dipta Bhandari,6587537178@oksbi,1190,Anya Sama,5897854817@okicici,544.91,DEV49829,Mumbai,P2M,SUCCESS,0,none
6417a3cd-4668-4f56-b7ce-5998fe6f102f,2024-06-14 18:21:05,William Maharaj,1400330495@ybl,496,Bimala Mitra,1853254184@okhdfcbank,473.82,DEV70482,Delhi,P2P,SUCCESS,0,none
6616e9aa-b949-44da-aee0-cbdd25223911,2024-06-14 18:42:08,Yasti Lalla,6120465592@okybl,2094,Jagvi Chokshi,4165038256@okybl,5028.14,DEV40422,Ahmedabad,P2M,SUCCESS,0,none
eefd18d9-70bf-42c0-8d7a-6b6283993bd3,2024-06-14 19:18:36,Lipika Setty,9327720702@ybl,2100,Ekbal Garg,3694860228@ybl,2580.32,DEV36090,Bengaluru,P2M,SUCCESS,0,none
5ee951b3-e019-4676-a00a-e08d84723531,2024-06-14 19:30:16,Aarna Patla,6283301624@okaxis,2173,Caleb Datta,2811957488@okaxis,3454.01,DEV65291,Lucknow,P2P,SUCCESS,0,none
96c8314e-5319-4475-867b-f94773dfb45f,2024-06-14 19:31:51,Lila Prakash,9546021691@okaxis,147,Peter Agarwal,2171040915@okicici,531.18,DEV49021,Pune,P2M,SUCCESS,0,none
f93f0054-fba8-47fb-9630-ffd2b2e9cadf,2024-06-14 19:38:22,Elijah Thakur,7646622094@okaxis,1985,Yashica Cherian,5555296751@okpaytm,733.51,DEV64732,Mumbai,P2M,SUCCESS,0,none
db1e4ba1-52ca-4df2-b6f8-e10ca575fef7,2024-06-14 19:40:06,Chakradev Barad,4325878813@ybl,312,Anvi Wason,5141593270@okybl,939.95,DEV57826,Jaipur,P2M,SUCCESS,0,none
15fcee12-40c3-426a-96a6-8f86f2a1613c,2024-06-14 19:40:31,Girik Menon,1282103057@okybl,1346,Chavvi Khurana,2136107759@okpaytm,1115.19,DEV92978,Lucknow,P2P,SUCCESS,0,none
388d339f-04fc-40ea-bd42-e471e567cbf4,2024-06-14 20:13:25,Udarsh Nigam,1055395069@oksbi,2001,Logan Sood,2478538226@ybl,830.22,DEV58891,Hyderabad,P2P,SUCCESS,0,none
0370348b-b452-418a-a40a-e794ca423230,2024-06-14 20:23:06,Bhavini Sheth,5530283542@oksbi,432,Azaan Tank,6696207128@okhdfcbank,590.84,DEV18623,Kolkata,P2P,SUCCESS,0,none
5523a36e-5664-4125-a097-1305ba60b9a1,2024-06-14 20:26:39,Kritika Rau,1538349165@okicici,472,Hemang Jha,9068857465@ybl,839.85,DEV65680,Delhi,P2P,SUCCESS,0,none
29e6c283-261a-4e5b-b032-ce2cf57deec4,2024-06-14 20:27:42,Bhavini Sheth,5530283542@oksbi,432,Harinakshi Grover,8888575793@okaxis,1495.21,DEV18623,Kolkata,P2M,SUCCESS,0,none
1f213e6c-aa59-41fe-80a6-742cc0d8be4b,2024-06-14 20:55:24,Meghana Kibe,3523258748@oksbi,841,Abeer Basak,5789238017@okaxis,1008.51,DEV46102,Ahmedabad,P2P,SUCCESS,0,none
82f5794f-16fb-4da2-ab5a-506580148250,2024-06-14 21:15:41,Zayan Jain,2872567668@okhdfcbank,891,Lavanya Barad,5014170428@okybl,359.8,DEV80232,Delhi,P2P,SUCCESS,0,none
e2949d7b-1fe9-45cf-a1f5-8b231816686e,2024-06-14 21:19:28,Jeet Pillai,6512990303@oksbi,2002,Kalpit Deshmukh,5570972363@okaxis,5.0,DEV27117,Lucknow,P2M,SUCCESS,1,test_then_drain
3054b7ee-f2a5-4f10-9ce3-7bb3387d9569,2024-06-14 21:29:28,Jeet Pillai,6512990303@oksbi,2002,Kalpit Deshmukh,5570972363@okaxis,34033.2,DEV27117,Lucknow,P2P,SUCCESS,1,test_then_drain
037ed2dd-2228-40d3-bcef-bc9f87dbe0ac,2024-06-14 21:47:49,Yoshita Trivedi,1619668903@okicici,1815,Netra Sachar,1859098375@okpaytm,1192.74,DEV45985,Pune,P2M,SUCCESS,0,none
fbeba0ea-32b5-45df-83cf-636326ce4fbe,2024-06-14 21:55:44,Falak Merchant,3047869247@okicici,2142,Hemangini Kakar,3908503113@okhdfcbank,1918.51,DEV39647,Bengaluru,P2P,SUCCESS,0,none
5fdab223-151d-458f-84b0-b9cc85fc98ee,2024-06-14 21:58:08,Jalsa Nadig,8825544304@ybl,1103,Nitesh Raval,9091628107@okaxis,2289.16,DEV90862,Mumbai,P2P,SUCCESS,0,none
6b89d655-6227-4782-8970-02510c79fb52,2024-06-14 22:05:44,Gaurang Dayal,1936330742@okybl,386,Jagdish Amble,3777580509@okhdfcbank,426.36,DEV41334,Hyderabad,P2P,SUCCESS,0,none
d001b4a0-d0ee-4cfe-bd29-d38afc68da7a,2024-06-14 22:32:37,Daksha Mangat,1348697524@okicici,322,Laksh Iyer,3592596823@ybl,104.68,DEV82350,Bengaluru,P2P,SUCCESS,0,none
49ccf2e8-06a9-4753-9d36-b94d2ecdb1f9,2024-06-14 22:37:29,Aarnav Mandal,3469810046@okpaytm,1773,Aradhana Date,7340036327@ybl,823.11,DEV48177,Bengaluru,P2P,SUCCESS,0,none
76ddd5b3-1b10-4c90-813d-3ffb41a2a357,2024-06-14 22:46:03,Maya Mistry,4130305126@okpaytm,147,Inaya Kapur,2178884276@oksbi,3520.15,DEV61327,Lucknow,P2P,SUCCESS,0,none
895c8c79-4d03-4f99-8dcd-f1be37b02428,2024-06-14 23:02:00,Timothy Bobal,7867090481@okaxis,717,Omkaar Rai,7664045502@oksbi,633.43,DEV84606,Jaipur,P2M,SUCCESS,0,none
9a33bc4f-c58e-4cba-9afa-b16ae4939ed1,2024-06-14 23:03:31,Brinda Bali,2711123163@okpaytm,897,Harish Sarraf,1865826728@ybl,745.77,DEV17869,Bengaluru,P2P,SUCCESS,0,none
fa6728d0-590a-46d3-a0cf-cb1116ffbe03,2024-06-15 00:07:07,Sarthak Bawa,6094508552@okybl,1779,Ekavir Mittal,4738670174@okaxis,550.55,DEV23282,Bengaluru,P2P,SUCCESS,0,none
8f9d9f9e-cf95-4b65-a722-9a4b99991c0e,2024-06-15 00:29:37,Ladli Purohit,3788722772@okaxis,999,Sachi Mane,6195400294@ybl,1943.2,DEV68414,Chennai,P2M,SUCCESS,0,none
d397b5a4-629c-498a-88c3-20012a421a26,2024-06-15 00:35:22,Ekbal Bhasin,7988845536@okicici,1935,Divya Babu,1660370908@okhdfcbank,706.97,DEV18950,Ahmedabad,P2M,SUCCESS,0,none
8620c1c2-4887-49b7-b60c-44bcacfe9504,2024-06-15 00:55:53,Hritik Swaminathan,9974165440@oksbi,167,Om Pandey,8030335064@okpaytm,314.06,DEV80143,Pune,P2P,SUCCESS,0,none
c6796c67-f92a-4300-99fd-8c38983309b4,2024-06-15 00:59:28,Teerth Oommen,1977442187@okpaytm,972,Advika Cheema,9477800442@okhdfcbank,3554.79,DEV72185,Pune,P2M,SUCCESS,0,none
a2ec6acd-48a1-473f-946d-a529a764a56a,2024-06-15 01:17:11,Bahadurjit Patla,9991206531@okpaytm,646,Theodore Devi,5141907136@oksbi,1181.5,DEV87569,Bengaluru,P2P,SUCCESS,0,none
0d0728b1-fa63-4f93-8f7b-a440db6589a5,2024-06-15 01:28:46,Pushti Murty,9861985372@oksbi,2161,Bachittar Rege,2910918094@oksbi,2965.49,DEV34886,Kolkata,P2P,SUCCESS,0,none
98c52eea-f7b3-4f71-8340-3682287e740b,2024-06-15 01:39:15,Bhanumati Iyer,8972064951@ybl,1076,Harini Mammen,7824071339@okaxis,3699.54,DEV39301,Pune,P2P,SUCCESS,0,none
54fa7bd1-2d7c-47e7-93a6-e7a81aef3ff0,2024-06-15 01:43:27,Ishita Johal,7945217063@okpaytm,1025,Eta Balan,8502250932@ybl,7744.01,DEV69971,Chennai,P2P,SUCCESS,1,velocity_burst
15fbcfad-d110-4986-b3fa-354e48ac5697,2024-06-15 01:45:32,Ishita Johal,7945217063@okpaytm,1025,Charan Hayer,8719734235@okybl,8667.27,DEV69971,Chennai,P2P,SUCCESS,1,velocity_burst
8fd8a73d-8bd1-43a3-a809-624bf00d7692,2024-06-15 01:49:53,Ishita Johal,7945217063@okpaytm,1025,Kashvi Sagar,4063897771@okpaytm,6196.58,DEV69971,Chennai,P2P,SUCCESS,1,velocity_burst
78e153dd-5ce4-4563-8c5a-b26fce3954ef,2024-06-15 01:53:59,Ishita Johal,7945217063@okpaytm,1025,Shivani Shukla,2801177461@okybl,5611.62,DEV69971,Chennai,P2M,SUCCESS,1,velocity_burst
19ad5c7d-d613-40d9-a708-4f5df69b5305,2024-06-15 01:56:52,Janaki Handa,3392080953@okpaytm,953,Wriddhish Talwar,8886846400@okpaytm,2346.73,DEV17331,Hyderabad,P2M,SUCCESS,0,none
a923576e-be8a-497c-bd78-78f4d0d7064a,2024-06-15 01:59:31,Leela Bhagat,2826411454@okpaytm,1190,Arjun Sharaf,8062770940@ybl,1135.03,DEV91888,Hyderabad,P2P,SUCCESS,0,none
00368ea3-7a86-4753-85f0-273dd89b1b8f,2024-06-15 02:04:22,Vinaya Kanda,8953271391@ybl,1312,Zansi Krishnamurthy,7119956976@okaxis,1197.68,DEV34715,Jaipur,P2P,SUCCESS,0,none
dea63085-f056-4f1b-93f4-1db9af6a6ff5,2024-06-15 02:17:46,Zinal Shanker,9562384841@ybl,1817,Hema Pandya,3108606793@okaxis,867.08,DEV41188,Kolkata,P2M,SUCCESS,0,none
cce1f1cc-f4c2-4b0c-8e25-fad50d039c1c,2024-06-15 03:07:36,Faqid Dixit,2062073697@ybl,639,Champak Narula,9453047901@ybl,896.99,DEV91439,Mumbai,P2M,SUCCESS,0,none
599eb28e-a6eb-49d6-891c-143fb1d10af5,2024-06-15 03:08:18,Aadhya Jani,9639948905@okicici,2045,Tejas Wali,1085507405@ybl,1720.18,DEV71510,Jaipur,P2M,SUCCESS,0,none
cc373aac-6f22-4576-b385-54fa8e195c04,2024-06-15 03:30:46,Vaishnavi Bora,9935429720@okaxis,1040,Qushi Deshpande,9021793855@okhdfcbank,1115.31,DEV52247,Kolkata,P2M,FAILED,0,none
02def535-a5c2-421d-9246-694ec67cc115,2024-06-15 03:37:54,Ekapad Walia,1664847319@okybl,264,Bhanumati Krishnan,7146010221@oksbi,4234.33,DEV17665,Pune,P2P,SUCCESS,0,none
79bd7661-09a3-4df5-b0fc-62a35bdc9ced,2024-06-15 03:57:42,Vasudha Gola,6000736427@okaxis,633,Ekapad Chana,8955644375@okaxis,832.12,DEV14861,Kolkata,P2M,SUCCESS,0,none
72bf4fc3-7ab2-476e-a5d9-c8f55f3ec48c,2024-06-15 04:00:27,Yash Garg,7129500003@okicici,1189,Qarin Kant,4896945119@okybl,340.06,DEV95899,Chennai,P2P,SUCCESS,0,none
d797602e-efec-4a56-9c59-11a0f696ddbc,2024-06-15 04:19:05,Avni Dey,1401913949@ybl,704,Ubika Seth,7663823156@oksbi,2827.57,DEV33678,Hyderabad,P2P,SUCCESS,0,none
0b694515-8664-49a1-9b1d-6cd8c281739e,2024-06-15 04:33:39,Nimrat Zachariah,4251624056@okpaytm,2191,Owen Shankar,3715308155@oksbi,6005.92,DEV69372,Bengaluru,P2M,SUCCESS,0,none
cabe3f55-a405-42e7-842e-2f6dc9a5d401,2024-06-15 04:34:59,Mitesh Mandal,2024522901@okaxis,129,Dayamai Gill,5889425970@okybl,2023.43,DEV79553,Mumbai,P2P,SUCCESS,0,none
7a0d34d8-afe4-40cc-9170-a6acb3df465b,2024-06-15 04:49:40,Osha Chaudhuri,7594134964@okicici,643,Eesha Solanki,1572989855@okybl,266.47,DEV97340,Bengaluru,P2M,SUCCESS,0,none
f6481d36-a390-4095-84f8-e4f9bc2303f2,2024-06-15 04:54:14,Leela Bhagat,2826411454@okpaytm,1190,Urmi Hayer,9484947955@okicici,831.71,DEV91888,Hyderabad,P2P,SUCCESS,0,none
4b1f24b2-525f-4d06-8513-3638e8aaf900,2024-06-15 05:20:39,Faris Devi,5594799319@ybl,2094,Aarush Nath,5510938155@okhdfcbank,979.12,DEV54548,Kolkata,P2P,SUCCESS,0,none
b7aa3a1d-de5c-4d20-be63-e6656bd4c3be,2024-06-15 05:29:09,Hemal Chad,8617360361@okaxis,2024,Lipika Chad,7781327255@ybl,2776.72,DEV69054,Hyderabad,P2M,SUCCESS,0,none
68fa4bd4-3da8-4ba7-b4a4-7dd656286ee2,2024-06-15 05:35:03,Varenya Ratti,9434946584@okybl,257,Charvi Jha,1286387753@ybl,1077.84,DEV94659,Hyderabad,P2M,SUCCESS,0,none
264286d8-578a-48bb-a4b4-69e408ce8455,2024-06-15 05:53:57,Radhika De,1508469555@okybl,1320,Turvi Sachdev,9483102271@okybl,4397.96,DEV13864,Bengaluru,P2M,SUCCESS,0,none
cb98f347-3ace-4d78-ba7b-08087fbfcd8b,2024-06-15 06:13:56,Jalsa Aggarwal,7487221152@ybl,270,Nidhi Rama,1832016743@ybl,740.77,DEV48559,Bengaluru,P2M,SUCCESS,0,none
ac8eebe7-d7f0-48e4-87f1-333dd61b33a6,2024-06-15 06:22:33,Osha Chaudhuri,7594134964@okicici,643,Qushi Gole,1710924824@okhdfcbank,5522.51,DEV97340,Bengaluru,P2P,SUCCESS,0,none
e48ddf0b-5b0f-42c2-bf3c-3455688d4be4,2024-06-15 06:43:46,Hredhaan Kumar,1770075995@okpaytm,445,Parth Singhal,3567900251@ybl,1373.84,DEV98092,Ahmedabad,P2M,SUCCESS,0,none
93d854ac-e4d8-4888-9038-f98dada7b8a0,2024-06-15 06:58:45,Thomas Lall,2700377445@okybl,658,Girik Subramaniam,3162425423@ybl,48.45,DEV59425,Kolkata,P2M,SUCCESS,0,none
ebcd1d88-de51-441c-86ea-30eb35963d03,2024-06-15 07:03:33,Siya Thakur,2041349374@okpaytm,968,Avni Dey,1401913949@ybl,1216.13,DEV39579,Jaipur,P2P,SUCCESS,0,none
2f8b1520-2f75-4946-b20a-4b59b90b0163,2024-06-15 07:10:10,Anusha Chander,2685438702@oksbi,802,Daksh Varma,3113370001@okicici,431.78,DEV33803,Ahmedabad,P2P,SUCCESS,0,none
77a158dd-863a-4055-b7ba-6939f6faa0a9,2024-06-15 07:11:28,Kamala Biswas,2753617371@okicici,1261,Wazir Palan,1217867296@okaxis,476.79,DEV81512,Mumbai,P2M,SUCCESS,0,none
04d37f81-0f9e-4d7d-b940-567d6e053bd8,2024-06-15 07:26:13,Laksh Barad,7838460497@okhdfcbank,857,Gaurang Sarkar,4579265601@okhdfcbank,1581.85,DEV38153,Mumbai,P2M,FAILED,0,none
4743c258-bf30-49cd-ba2f-098a3150f881,2024-06-15 07:40:44,Udant Dewan,3342331444@oksbi,137,Varenya Kade,1115170841@okhdfcbank,1942.32,DEV14165,Kolkata,P2M,SUCCESS,0,none
2a74d1d9-56f5-416b-acfa-6c096c512153,2024-06-15 08:18:13,Faqid Kibe,7248258423@okpaytm,1575,Hemani Sani,6244338653@okybl,801.45,DEV86619,Hyderabad,P2P,SUCCESS,0,none
b848a785-b912-49e1-ab5c-b136a2c728fc,2024-06-15 08:27:02,William Date,4145461251@okaxis,1716,Chandani Brar,9186444252@oksbi,6774.0,DEV52823,Hyderabad,P2P,SUCCESS,0,none
f6db9ef2-7006-49cf-b5ba-812fc20fa4c0,2024-06-15 08:44:26,Hardik Johal,2521136431@okhdfcbank,91,Dominic Kade,9824750522@ybl,1010.89,DEV67176,Mumbai,P2M,SUCCESS,0,none
73212072-dbe3-4e50-b43f-a3838c6d56ba,2024-06-15 08:49:30,Fitan Tata,6952291828@oksbi,2132,Owen Mane,5758139376@okicici,1008.54,DEV13238,Hyderabad,P2M,SUCCESS,0,none
5ff62549-db5a-4ebd-87a3-486c2b1c1380,2024-06-15 08:54:05,Hemani Rastogi,8203447752@okybl,1671,Samuel Palla,3334799664@okaxis,1440.83,DEV14073,Bengaluru,P2M,SUCCESS,0,none
0634bcd5-2876-45c5-a0fd-46c4788dddb3,2024-06-15 08:56:03,Victor Sachdeva,7943866175@okpaytm,373,Chandresh Chaudhry,6776388343@okybl,700.03,DEV49669,Kolkata,P2M,SUCCESS,0,none
065685b1-0329-4644-b7e0-804180f7f664,2024-06-15 09:03:32,Lajita Nadig,5182110973@okhdfcbank,2141,Urmi Hayer,9484947955@okicici,746.19,DEV58148,Ahmedabad,P2M,FAILED,0,none
6ca5d139-187b-470f-812a-e07b1b5c85da,2024-06-15 09:15:10,Balveer Ram,2062994474@okybl,465,Tripti Babu,3297681898@okicici,1581.57,DEV69910,Delhi,P2M,FAILED,0,none
9d899972-e28b-4a99-a7d4-99a375825239,2024-06-15 09:29:37,Leela Chakraborty,1257922823@okybl,454,Anay Bir,7578434127@okicici,1703.46,DEV80300,Bengaluru,P2P,SUCCESS,0,none
c7c5767e-0934-4e29-b0ad-ef47bcc5f447,2024-06-15 09:35:01,Kamala Buch,5830763639@okybl,1871,Chanakya Konda,4909951947@okpaytm,211.68,DEV10683,Lucknow,P2P,SUCCESS,0,none
09fcf2ff-7409-45ee-bbf3-d447e91338e2,2024-06-15 09:45:41,Sanaya Basu,6947304439@okicici,45,Dayamai Gill,5889425970@okybl,1381.94,DEV65675,Bengaluru,P2P,SUCCESS,0,none
b1ced680-da27-45ad-808c-b7da749737f6,2024-06-15 09:56:24,Ekanta Soni,7616665277@okhdfcbank,2066,Yauvani Dhar,5418546900@okybl,1903.27,DEV20279,Bengaluru,P2M,SUCCESS,0,none
f1f70aca-43df-4fcc-a7f9-839a3098a91c,2024-06-15 10:03:44,Gautam Bhalla,8712828384@okaxis,142,Hemal Chad,8617360361@okaxis,571.44,DEV46760,Bengaluru,P2P,SUCCESS,0,none
ec88f678-a877-45bd-a668-14d16f2df589,2024-06-15 10:07:31,Vritti Dube,9317962158@okpaytm,48,Balendra Biswas,9944748312@okhdfcbank,4.77,DEV21703,Chennai,P2P,SUCCESS,1,test_then_drain
d85aa1a6-ddb4-46cf-a128-8114fd38be3f,2024-06-15 10:07:55,Utkarsh Patel,7684109313@okaxis,941,Hredhaan Dugal,4856070374@okhdfcbank,2519.06,DEV85248,Hyderabad,P2M,SUCCESS,0,none
8a5249a6-c8d1-4577-a4d6-3a1ac472e5ae,2024-06-15 10:17:31,Vritti Dube,9317962158@okpaytm,48,Balendra Biswas,9944748312@okhdfcbank,23919.02,DEV21703,Chennai,P2P,SUCCESS,1,test_then_drain
5fcbd184-b6a6-48cf-8071-45889d7393e5,2024-06-15 10:19:21,Mitesh Gaba,8013262671@oksbi,1555,Hitesh Sant,6964188417@okybl,946.24,DEV52714,Pune,P2P,SUCCESS,0,none
b9a3e1a6-1e3d-4af5-834d-a38974b76ad9,2024-06-15 10:57:20,Geetika Merchant,1746196273@ybl,1036,Megha Atwal,1605064858@okaxis,3017.09,DEV40804,Pune,P2P,SUCCESS,0,none
caf59eb0-85af-4484-89a4-1dde198f4b1d,2024-06-15 11:03:26,Aarush Kamdar,1378134712@oksbi,1773,Dominic Dixit,3431702140@ybl,790.6,DEV93032,Kolkata,P2M,SUCCESS,0,none
4489208e-9c2d-45f9-9794-4465191846c1,2024-06-15 11:05:14,Nimrat Zachariah,4251624056@okpaytm,2191,Bhavani Chacko,5942411853@okaxis,1673.29,DEV91210,Bengaluru,P2M,SUCCESS,0,none
bc4f35f0-a15c-4178-8d0e-dab48e50b63e,2024-06-15 11:24:54,Brijesh Soman,5907824721@okaxis,1026,Viraj Kunda,4801044279@okaxis,686.7,DEV89278,Kolkata,P2P,SUCCESS,0,none
3b28c8c7-5eb4-4a41-acf1-00bfb6517bd2,2024-06-15 11:25:10,Vedant Desai,6086370835@okybl,325,Saumya Mall,2631775357@okybl,534.26,DEV96570,Ahmedabad,P2M,SUCCESS,0,none
eef64273-c69f-4f54-bdf0-e9ef87574b6e,2024-06-15 11:39:56,Sathvik Solanki,2308442317@okicici,742,Rachita Subramanian,8593500258@okaxis,1395.5,DEV98458,Delhi,P2M,SUCCESS,0,none
cbc7c45d-46bd-48df-92c4-ef5b97593bfa,2024-06-15 11:57:24,Zansi Lad,9999520085@okpaytm,1577,Bhavya Rattan,5373266871@okybl,342.35,DEV14898,Hyderabad,P2M,SUCCESS,0,none
aa52ec0e-6c3f-422f-809a-6ccc8908349a,2024-06-15 11:58:54,Krishna Baria,6583066750@okpaytm,834,Nidra Chhabra,9822220773@okaxis,1933.95,DEV51071,Jaipur,P2M,SUCCESS,0,none
74366f9e-5250-4e92-9a11-bf2104eac882,2024-06-15 12:18:05,Vyanjana Som,5208760580@oksbi,717,Arunima Bedi,1955019690@ybl,3277.76,DEV83172,Hyderabad,P2M,SUCCESS,0,none
6bf0da2d-fd14-45ad-b062-ae2528b69ebb,2024-06-15 12:42:51,Aadhya Garde,4744956408@oksbi,1420,Omaja Chakraborty,2105252271@ybl,1350.07,DEV18476,Lucknow,P2M,SUCCESS,0,none
b0a57857-6594-47c1-9c92-21acbee7760c,2024-06-15 12:45:32,Tarak Sen,3095520970@okpaytm,92,William Date,4145461251@okaxis,479.37,DEV79246,Mumbai,P2P,SUCCESS,0,none
e0f7efb0-118f-48e7-bc94-262fb09cdf92,2024-06-15 13:06:16,Chaitaly Setty,5031086659@ybl,1132,Kashvi Atwal,3280285467@okybl,1059.94,DEV71344,Jaipur,P2M,SUCCESS,0,none
28c67217-8fee-4c58-867d-811bd496e45a,2024-06-15 13:07:54,Amruta Dass,8926139828@okicici,1084,Sachi Mane,6195400294@ybl,11489.29,DEV28070,Lucknow,P2P,SUCCESS,0,none
e9654761-5212-45b9-8d07-bcd6b1d02ff0,2024-06-15 13:21:06,Nitara Guha,7962682393@okhdfcbank,1786,Jagrati Choudhary,5455634687@okicici,5002.83,DEV71282,Jaipur,P2M,SUCCESS,0,none
f6df30b4-32ba-4589-9185-55af371b831c,2024-06-15 13:40:19,Ijaya Palan,9762945083@okicici,1263,Nikita Narayanan,6915072151@okybl,4417.0,DEV58688,Delhi,P2P,SUCCESS,0,none
e8eb240d-8585-415d-9ba4-f5109e70173b,2024-06-15 14:20:19,Daniel Panchal,8606102365@oksbi,1090,Chaitaly Setty,5031086659@ybl,2274.43,DEV23622,Delhi,P2P,SUCCESS,0,none
877a7af5-17d4-43be-9415-fe4700fbf1ed,2024-06-15 14:24:44,Eiravati Manne,6284297249@ybl,1987,Omisha Mann,8901585274@okicici,887.08,DEV24855,Chennai,P2M,SUCCESS,0,none
